Huskar,Doom,0.00415429854345,3654
Pudge,Lycanthrope,0.00416616816781,4714
Phantom Lancer,Keeper of the Light,0.0041710607836,4288
Queen of Pain,Dazzle,-0.00419203215891,3622
Razor,Dazzle,-0.00419567060578,1247
Faceless Void,Nature's Prophet,0.00422384502491,19768
Warlock,Undying,0.0042265728311,2797
Enigma,Medusa,0.00427095559337,369
Sven,Dark Seer,-0.00427509924295,7280
Axe,Magnus,0.00432167150504,5846
Crystal Maiden,Bounty Hunter,0.00432891091044,10717
Death Prophet,Silencer,0.00436128816739,2472
Vengeful Spirit,Centaur Warrunner,-0.00436238367248,1798
Axe,Drow Ranger,-0.00437321356646,10871
Dragon Knight,Bristleback,0.0043788692735,223
Morphling,Lich,0.00440213845847,2071
Phantom Assassin,Omniknight,-0.00440451416082,2110
Axe,Riki,0.00441435608065,7057
Bane,Warlock,0.00442059393969,2558
Axe,Dazzle,0.00442340103312,5034
Drow Ranger,Ogre Magi,0.00443797039075,2798
Lion,Io,-0.00444584778843,2172
Earthshaker,Tidehunter,-0.00448041877636,11666
Ursa,Magnus,0.00448137782063,2784
Jakiro,Bristleback,0.00451177592901,238
Venomancer,Huskar,-0.00451385399958,3802
Brewmaster,Undying,0.00452067095509,1520
Vengeful Spirit,Undying,0.00452416440607,3086
Chen,Bristleback,0.00452551958755,61
Phantom Assassin,Keeper of the Light,0.00453331910319,2965
Dazzle,Lifestealer,-0.00454032718309,4337
Lion,Chaos Knight,0.004545688418,2969
Enigma,Spectre,0.00455486217489,2246
Tiny,Keeper of the Light,0.00455867135306,4168
Pudge,Tidehunter,-0.00457140183304,15536
Luna,Meepo,-0.00458505787842,630
Witch Doctor,Dragon Knight,0.00460550745752,2491
Bounty Hunter,Disruptor,0.00460705296459,4528
Warlock,Death Prophet,0.00461971566778,2437
Silencer,Brewmaster,-0.00462413116934,1718
Anti-Mage,Dazzle,-0.00464438141531,3273
Omniknight,Bristleback,0.00465921154457,208
Omniknight,Visage,0.00466975861091,583
Skeleton King,Silencer,-0.00467587630015,3186
Enchantress,Undying,0.00469738773329,1121
Mirana,Treant Protector,0.00472238713655,1408
Shadow Shaman,Jakiro,0.00472481438682,5380
Sven,Dazzle,-0.00472602142526,3356
Ursa,Treant Protector,-0.00473909959163,821
Morphling,Warlock,0.00475712407843,1346
Shadow Fiend,Lycanthrope,-0.00476020483228,3066
Pudge,Visage,0.00476488018492,1142
Necrolyte,Batrider,0.00476506751743,2051
Zeus,Faceless Void,0.00479222057272,4485
Dazzle,Broodmother,0.00479503533912,1008
Necrolyte,Weaver,0.00479963907034,3255
