lobby_type,5,1369440000000,1369526400000,2742
lobby_type,5,1370044800000,1370131200000,3179
lobby_type,5,1370390400000,1370476800000,2992
lobby_type,5,1370476800000,1370563200000,3146
lobby_type,5,1370649600000,1370736000000,3192
lobby_type,5,1370822400000,1370908800000,3037
lobby_type,5,1371513600000,1371600000000,3287
lobby_type,5,1372291200000,1372377600000,3161
lobby_type,5,1372377600000,1372464000000,2913
lobby_type,5,1372723200000,1372809600000,3007
lobby_type,5,1373068800000,1373155200000,2678
lobby_type,5,1373500800000,1373587200000,3186
lobby_type,5,1373760000000,1373846400000,3025
lobby_type,5,1373932800000,1374019200000,2865
lobby_type,5,1374451200000,1374537600000,2970
lobby_type,5,1374537600000,1374624000000,488
game_mode,0,1304121600000,1304208000000,7
game_mode,0,1317340800000,1317427200000,522
game_mode,0,1317772800000,1317859200000,634
game_mode,0,1323820800000,1323907200000,12359
game_mode,0,1327881600000,1327968000000,29519
game_mode,0,1328140800000,1328227200000,29560
game_mode,0,1328572800000,1328659200000,27177
game_mode,0,1332460800000,1332547200000,49851
game_mode,0,1332892800000,1332979200000,47188
game_mode,0,1334620800000,1334707200000,62529
game_mode,0,1338681600000,1338768000000,96576
game_mode,0,1339372800000,1339459200000,90172
game_mode,0,1343260800000,1343347200000,111945
game_mode,0,1343692800000,1343779200000,115010
game_mode,0,1345420800000,1345507200000,120562
game_mode,0,1347321600000,1347408000000,116395
game_mode,1,1353974400000,1354060800000,187690
game_mode,1,1356998400000,1357084800000,214310
game_mode,1,1359504000000,1359590400000,264957
game_mode,1,1364947200000,1365033600000,289465
game_mode,1,1365206400000,1365292800000,349717
game_mode,1,1365984000000,1366070400000,277833
game_mode,1,1370995200000,1371081600000,352030
game_mode,12,1366934400000,1367020800000,964
game_mode,12,1369008000000,1369094400000,996
game_mode,12,1370304000000,1370390400000,1168
game_mode,14,1374192000000,1374278400000,3371
game_mode,3,1352160000000,1352246400000,2612
game_mode,3,1352764800000,1352851200000,3691
game_mode,3,1355788800000,1355875200000,8155
game_mode,3,1356393600000,1356480000000,5187
game_mode,3,1356825600000,1356912000000,7779
game_mode,3,1357084800000,1357171200000,7876
game_mode,3,1357430400000,1357516800000,9985
game_mode,3,1357516800000,1357603200000,9359
game_mode,3,1357862400000,1357948800000,7860
game_mode,3,1358553600000,1358640000000,7985
game_mode,3,1359244800000,1359331200000,6956
game_mode,3,1359763200000,1359849600000,7570
game_mode,3,1359849600000,1359936000000,8078
game_mode,3,1360022400000,1360108800000,6743
game_mode,3,1361232000000,1361318400000,7622
game_mode,3,1361836800000,1361923200000,7836
game_mode,3,1362873600000,1362960000000,10149
game_mode,3,1363564800000,1363651200000,9104
game_mode,3,1365724800000,1365811200000,11168
game_mode,3,1365897600000,1365984000000,13256
game_mode,3,1366588800000,1366675200000,10677
game_mode,3,1367193600000,1367280000000,11247
game_mode,3,1367625600000,1367712000000,13420
game_mode,3,1368230400000,1368316800000,14372
game_mode,3,1368316800000,1368403200000,14448
game_mode,3,1368489600000,1368576000000,11743
game_mode,3,1368662400000,1368748800000,11783
game_mode,3,1368748800000,1368835200000,11659
game_mode,3,1369353600000,1369440000000,12995
game_mode,3,1369872000000,1369958400000,14248
game_mode,3,1372032000000,1372118400000,14949
game_mode,3,1372550400000,1372636800000,15952
game_mode,3,1372636800000,1372723200000,14695
game_mode,3,1373673600000,1373760000000,13012
game_mode,3,1374364800000,1374451200000,19025
game_mode,8,1366761600000,1366848000000,1
game_mode,8,1367452800000,1367539200000,3
lobby_type,1,0,86400000,3
lobby_type,1,1339286400000,1339372800000,11
lobby_type,1,1340409600000,1340496000000,3
lobby_type,1,1341878400000,1341964800000,2
lobby_type,1,1343088000000,1343174400000,5
lobby_type,1,1343952000000,1344038400000,10
lobby_type,1,1344211200000,1344297600000,2
lobby_type,1,1345334400000,1345420800000,6
lobby_type,1,1348358400000,1348444800000,11
lobby_type,1,1349395200000,1349481600000,2
lobby_type,1,1349827200000,1349913600000,32
lobby_type,1,1351209600000,1351296000000,15
lobby_type,1,1352678400000,1352764800000,13
lobby_type,1,1353715200000,1353801600000,6
lobby_type,1,1354838400000,1354924800000,6
lobby_type,1,1354924800000,1355011200000,2
lobby_type,1,1356134400000,1356220800000,42
lobby_type,1,1356739200000,1356825600000,12
lobby_type,1,1357776000000,1357862400000,11
lobby_type,1,1357948800000,1358035200000,13
lobby_type,1,1358467200000,1358553600000,7
lobby_type,1,1358985600000,1359072000000,12
lobby_type,1,1359158400000,1359244800000,13
lobby_type,1,1360454400000,1360540800000,4
lobby_type,1,1360886400000,1360972800000,8
lobby_type,1,1362009600000,1362096000000,9
lobby_type,1,1362614400000,1362700800000,14
lobby_type,1,1362787200000,1362873600000,14
lobby_type,1,1363478400000,1363564800000,86
lobby_type,1,1363824000000,1363910400000,16
lobby_type,1,1363910400000,1363996800000,10
lobby_type,1,1363996800000,1364083200000,23
lobby_type,1,1364515200000,1364601600000,19
lobby_type,1,1365638400000,1365724800000,9
lobby_type,1,1366848000000,1366934400000,32
lobby_type,1,1367539200000,1367625600000,8
lobby_type,1,1367971200000,1368057600000,10
lobby_type,1,1368144000000,1368230400000,11
lobby_type,1,1368576000000,1368662400000,18
lobby_type,1,1369267200000,1369353600000,9
lobby_type,1,1369958400000,1370044800000,29
lobby_type,1,1371254400000,1371340800000,35
lobby_type,1,1371859200000,1371945600000,23
lobby_type,1,1372896000000,1372982400000,18
lobby_type,1,1372982400000,1373068800000,19
lobby_type,1,1373414400000,1373500800000,45
lobby_type,1,1373587200000,1373673600000,23
lobby_type,1,1374278400000,1374364800000,23
lobby_type,4,1332806400000,1332892800000,5304
lobby_type,4,1334707200000,1334793600000,6603
lobby_type,4,1337904000000,1337990400000,3664
lobby_type,4,1342915200000,1343001600000,8984
lobby_type,4,1343606400000,1343692800000,9616
lobby_type,4,1345507200000,1345593600000,8457
lobby_type,4,1345939200000,1346025600000,8483
lobby_type,4,1346976000000,1347062400000,9392
lobby_type,4,1351987200000,1352073600000,13056
lobby_type,4,1354406400000,1354492800000,25297
lobby_type,4,1356307200000,1356393600000,20597
