window	num_games	average_win_rate	standard_deviation
2896	138	0.5094202899	0.1541163127
2897	137	0.5065693431	0.1538813552
2898	137	0.502189781	0.1506517002
2899	137	0.499270073	0.156837519
2900	137	0.4890510949	0.1545791707
2901	136	0.4933823529	0.1476294078
2902	134	0.5014925373	0.1486180493
2903	134	0.5059701493	0.1454592285
2904	134	0.5149253731	0.1432602593
2905	134	0.5305970149	0.1441535313
2906	134	0.5246268657	0.1379144052
2907	134	0.5373134328	0.1319608953
2908	133	0.5421052632	0.1425917598
2909	133	0.545112782	0.1448183542
2910	133	0.5511278195	0.1390713245
2911	133	0.5481203008	0.1335470426
2912	132	0.5431818182	0.1371756128
2913	132	0.5348484848	0.1461551938
2914	132	0.5265151515	0.149676342
2915	131	0.5076335878	0.1526450358
2916	131	0.506870229	0.1583265732
2917	131	0.4908396947	0.1565127518
2918	131	0.4893129771	0.1573889568
2919	131	0.4854961832	0.1538920695
2920	131	0.4870229008	0.1505191761
2921	131	0.4809160305	0.1498673733
2922	131	0.4870229008	0.1545231258
2923	131	0.4916030534	0.1538504121
2924	130	0.5	0.1534224936
2925	128	0.5	0.1505199322
2926	128	0.49140625	0.1473873212
2927	126	0.4912698413	0.1501427053
2928	126	0.4865079365	0.1534539767
2929	126	0.4944444444	0.1465505794
2930	125	0.4944	0.1535208129
2931	124	0.5137096774	0.1433103318
2932	123	0.5138211382	0.1369381816
2933	123	0.5097560976	0.1439368844
2934	121	0.5115702479	0.1449936349
2935	121	0.5090909091	0.1431637795
2936	120	0.525	0.1528888485
2937	120	0.5283333333	0.1523063433
2938	120	0.5241666667	0.1499976852
2939	120	0.5266666667	0.1590248059
2940	119	0.5218487395	0.1556551154
2941	119	0.5176470588	0.1564560554
2942	119	0.5176470588	0.1531995232
2943	118	0.5186440678	0.1501124734
2944	117	0.5042735043	0.1464060402
2945	117	0.5128205128	0.151651006
2946	117	0.5025641026	0.1593048674
2947	117	0.494017094	0.1537511578
2948	117	0.5025641026	0.1609063743
2949	117	0.4948717949	0.1568090754
2950	117	0.4965811966	0.1611558803
2951	116	0.4982758621	0.163992619
2952	116	0.4870689655	0.1621675232
2953	115	0.4852173913	0.1572831721
2954	114	0.4868421053	0.1608710707
2955	114	0.4833333333	0.1538492465
2956	114	0.4885964912	0.145553253
2957	114	0.5	0.1432700799
2958	114	0.501754386	0.146887268
2959	114	0.500877193	0.149558188
2960	112	0.5017857143	0.1499893704
2961	112	0.5026785714	0.1460551641
2962	112	0.5089285714	0.1509219118
2963	111	0.5117117117	0.1406155956
2964	111	0.5144144144	0.1438510534
2965	111	0.5144144144	0.1406848416
2966	110	0.5154545455	0.1532593545
2967	110	0.5190909091	0.1575352512
2968	110	0.5163636364	0.1654345642
2969	110	0.5145454545	0.1583071604
2970	110	0.5136363636	0.1692106126
2971	110	0.5090909091	0.170851054
2972	110	0.5118181818	0.1714811509
2973	110	0.51	0.1577973384
2974	109	0.5082568807	0.156292152
2975	108	0.5009259259	0.1560480519
2976	107	0.5018691589	0.1646186805
2977	107	0.5018691589	0.1629066061
2978	107	0.5102803738	0.167964493
2979	106	0.5094339623	0.1581307686
2980	106	0.5132075472	0.1614062446
2981	106	0.5056603774	0.1641617867
2982	105	0.5095238095	0.1564631766
2983	105	0.5085714286	0.1690952314
2984	105	0.5123809524	0.1654403867
2985	104	0.525	0.17527451
2986	103	0.5310679612	0.1712484859
2987	103	0.5300970874	0.1624060305
2988	103	0.513592233	0.1595190245
2989	102	0.5225490196	0.1626417106
2990	102	0.5225490196	0.1673946041
2991	102	0.5323529412	0.163995316
2992	102	0.5333333333	0.1652884189
2993	101	0.5376237624	0.1609695163
2994	101	0.5396039604	0.1671420857
2995	101	0.5287128713	0.1814881463
2996	100	0.523	0.1782442145
2997	100	0.519	0.1730288993
2998	100	0.518	0.1564480745
2999	100	0.513	0.1540486936
3000	100	0.503	0.1564960063
3001	100	0.501	0.1603090765
3002	100	0.503	0.1609068053
3003	100	0.507	0.1576419995
3004	99	0.498989899	0.1560205565
3005	99	0.4929292929	0.1622148004
3006	98	0.4887755102	0.157714967
3007	96	0.4885416667	0.1553690443
3008	96	0.4947916667	0.1516367587
3009	94	0.4946808511	0.1461324241
3010	93	0.5086021505	0.1549581379
3011	93	0.4924731183	0.1504377549
3012	92	0.4891304348	0.1570492319
3013	92	0.4902173913	0.1622262126
3014	92	0.4956521739	0.1587403153
3015	92	0.4923913043	0.1498069015
3016	92	0.4989130435	0.1499960617
3017	92	0.5	0.1481773321
3018	92	0.5054347826	0.1534842652
3019	92	0.5032608696	0.1563518099
3020	91	0.4978021978	0.1603416832
3021	91	0.510989011	0.1653837027
3022	91	0.5076923077	0.1598287334
3023	91	0.5087912088	0.1538147535
3024	91	0.5142857143	0.1593747595
3025	90	0.5255555556	0.1623173237
3026	90	0.5233333333	0.1673652028
3027	90	0.52	0.174610678
3028	90	0.5166666667	0.16414763
3029	90	0.5311111111	0.1609999617
3030	89	0.5258426966	0.1645751015
3031	89	0.5224719101	0.1647284514
3032	89	0.5269662921	0.1534355956
3033	89	0.5280898876	0.1491464585
3034	88	0.5272727273	0.1564719498
3035	88	0.5215909091	0.1626826691
3036	88	0.5159090909	0.1643764828
3037	88	0.5261363636	0.1661696273
3038	87	0.5206896552	0.1598403881
3039	87	0.5195402299	0.1559834065
3040	87	0.5275862069	0.1558732577
3041	87	0.532183908	0.1418224994
3042	87	0.5333333333	0.1475210226
3043	87	0.5275862069	0.1451829248
3044	87	0.5195402299	0.1396539899
3045	87	0.5126436782	0.1444805183
3046	87	0.5218390805	0.1376529764
3047	87	0.5114942529	0.1359726877
3048	87	0.5137931034	0.1439767013
3049	87	0.5034482759	0.1481287696
3050	86	0.4953488372	0.1576771626
3051	86	0.4906976744	0.1688730822
3052	85	0.4835294118	0.1865141905
3053	84	0.5	0.1683250823
3054	84	0.4928571429	0.158704363
3055	84	0.4988095238	0.1584854264
3056	84	0.4928571429	0.1494320313
3057	84	0.5023809524	0.1495837005
3058	84	0.5047619048	0.1661215575
3059	84	0.5130952381	0.1667474294
3060	84	0.5095238095	0.1608156647
3061	84	0.5214285714	0.1640785443
3062	84	0.525	0.1632081639
3063	83	0.5156626506	0.1710928218
3064	83	0.5156626506	0.1675348751
3065	83	0.5168674699	0.1795706238
3066	82	0.5170731707	0.1744712416
3067	82	0.5170731707	0.1680627627
3068	82	0.5085365854	0.1676241582
3069	82	0.5048780488	0.1717218675
3070	82	0.5158536585	0.1714141413
3071	82	0.5097560976	0.1805207617
3072	82	0.5134146341	0.1772157257
3073	82	0.5073170732	0.1658536585
3074	82	0.5170731707	0.162153855
3075	82	0.5109756098	0.1600351315
3076	81	0.5160493827	0.1681098921
3077	81	0.5074074074	0.1705313249
3078	80	0.52375	0.1733809029
3079	79	0.5215189873	0.1666276726
3080	79	0.5189873418	0.1575733298
3081	79	0.5291139241	0.1552065987
3082	79	0.5329113924	0.1596844348
3083	79	0.5392405063	0.1461902017
3084	79	0.5405063291	0.123779088
3085	79	0.5493670886	0.1241410159
3086	79	0.5443037975	0.1402952
3087	79	0.5493670886	0.1499986647
3088	79	0.5417721519	0.1522885294
3089	79	0.5316455696	0.159543894
3090	79	0.5227848101	0.1566657064
3091	79	0.5126582278	0.1444036963
3092	79	0.5037974684	0.1479334763
3093	79	0.5126582278	0.1601953622
3094	78	0.5064102564	0.1579838872
3095	78	0.4923076923	0.1517160225
3096	78	0.4833333333	0.1531018319
3097	78	0.4923076923	0.1615384615
3098	78	0.5051282051	0.1592429493
3099	78	0.5076923077	0.1575202313
3100	78	0.5243589744	0.1594750181
3101	78	0.5128205128	0.150519591
3102	78	0.5217948718	0.1481920409
3103	78	0.5192307692	0.1414736474
3104	78	0.5115384615	0.1458667896
3105	78	0.508974359	0.1486571494
3106	77	0.5272727273	0.1517314473
3107	77	0.512987013	0.1557142316
3108	77	0.5012987013	0.1615617822
3109	77	0.5064935065	0.1557033996
3110	77	0.487012987	0.1540371429
3111	77	0.5	0.1697974347
3112	76	0.4907894737	0.1647786646
3113	76	0.4934210526	0.1583928546
3114	76	0.5052631579	0.1520861398
3115	76	0.5131578947	0.1600510653
3116	76	0.5092105263	0.156590004
3117	76	0.5223684211	0.1474330216
3118	76	0.5197368421	0.173978021
3119	75	0.5146666667	0.1694645161
3120	75	0.5173333333	0.166030787
3121	75	0.5146666667	0.1670874688
3122	74	0.5135135135	0.1553760254
3123	74	0.4986486486	0.1502189782
3124	74	0.4945945946	0.1558688741
3125	73	0.5054794521	0.1603851622
3126	73	0.5068493151	0.157313723
3127	73	0.497260274	0.1498607598
3128	73	0.5068493151	0.1407696721
3129	73	0.5219178082	0.1416599975
3130	73	0.5246575342	0.1478436993
3131	73	0.5219178082	0.1482746206
3132	73	0.5178082192	0.1492836463
3133	73	0.5150684932	0.1361619029
3134	73	0.5232876712	0.1419246838
3135	73	0.5136986301	0.1537789451
3136	72	0.5180555556	0.1465590409
3137	72	0.525	0.1506928443
3138	72	0.5222222222	0.1366485986
3139	71	0.4971830986	0.1393868171
3140	71	0.5126760563	0.1310086305
3141	71	0.5126760563	0.1288405254
3142	71	0.5112676056	0.1337954038
3143	71	0.5295774648	0.1357237939
3144	70	0.52	0.1545500381
3145	69	0.5246376812	0.1545501158
3146	69	0.515942029	0.1509613526
3147	69	0.5144927536	0.1572179898
3148	69	0.5101449275	0.1607454803
3149	69	0.5173913043	0.157844651
3150	69	0.4985507246	0.1546316367
3151	69	0.4898550725	0.1570977057
3152	69	0.4855072464	0.1581371285
3153	69	0.4724637681	0.144346662
3154	69	0.4768115942	0.1495354425
3155	69	0.4782608696	0.1502361091
3156	69	0.4855072464	0.1447390078
3157	69	0.4913043478	0.1411537659
3158	69	0.4913043478	0.147185312
3159	69	0.4869565217	0.1502780452
3160	69	0.4985507246	0.1498721713
3161	68	0.5161764706	0.1568160163
3162	68	0.5132352941	0.1454247448
3163	68	0.5308823529	0.1526793573
3164	68	0.5352941176	0.144267629
3165	68	0.5382352941	0.158141236
3166	68	0.5294117647	0.1636520911
3167	66	0.5242424242	0.1642804384
3168	66	0.5257575758	0.1550274717
3169	65	0.5261538462	0.1459999189
3170	65	0.52	0.1590355548
3171	65	0.5184615385	0.1518018016
3172	65	0.5276923077	0.1483319482
3173	65	0.5261538462	0.1428037094
3174	65	0.5169230769	0.1259660892
3175	64	0.5109375	0.1370642955
3176	64	0.50625	0.1285435238
3177	64	0.4984375	0.1280773539
3178	64	0.50625	0.1367879289
3179	64	0.5	0.1414213562
3180	64	0.5015625	0.1386229007
3181	64	0.4953125	0.1385524354
3182	63	0.4888888889	0.1481216908
3183	63	0.4746031746	0.1511524553
3184	63	0.4761904762	0.1550363866
3185	63	0.4793650794	0.1672928524
3186	63	0.4920634921	0.1655213862
3187	63	0.4984126984	0.1608430799
3188	63	0.4920634921	0.1616399952
3189	63	0.4888888889	0.158475987
3190	63	0.4857142857	0.1670064564
3191	63	0.4984126984	0.1558306605
3192	63	0.4984126984	0.1408500987
3193	62	0.5	0.1355990294
3194	62	0.5016129032	0.1408407193
3195	62	0.5112903226	0.1369068894
3196	62	0.5048387097	0.1407668163
3197	62	0.5048387097	0.1559853378
3198	62	0.5064516129	0.1595062621
3199	62	0.5096774194	0.1520925837
3200	62	0.5129032258	0.1580974291
3201	62	0.4919354839	0.1495136061
3202	62	0.5064516129	0.1512005374
3203	62	0.5	0.1502685768
3204	62	0.5193548387	0.1457336387
3205	61	0.506557377	0.1328981521
3206	61	0.5016393443	0.1360951972
3207	61	0.4918032787	0.1382502862
3208	61	0.4836065574	0.1495132297
3209	61	0.5	0.148213404
3210	61	0.5016393443	0.1552278107
3211	61	0.5213114754	0.1449870024
3212	61	0.5098360656	0.1646704787
3213	60	0.505	0.1532155345
3214	60	0.485	0.1481271976
3215	60	0.495	0.1510242806
3216	60	0.4933333333	0.1459071242
3217	60	0.4966666667	0.130341432
3218	60	0.5016666667	0.1477516685
3219	60	0.5016666667	0.1586312986
3220	60	0.495	0.1575066136
3221	60	0.4883333333	0.1603035315
3222	60	0.49	0.1660321254
3223	60	0.5	0.161245155
3224	59	0.513559322	0.1545443024
3225	59	0.5118644068	0.1438982053
3226	59	0.5203389831	0.1504565493
3227	59	0.5322033898	0.1477981651
3228	59	0.5423728814	0.1463723946
3229	59	0.5474576271	0.1511043328
3230	59	0.5542372881	0.1543955232
3231	59	0.5576271186	0.1617734237
3232	59	0.5593220339	0.1658247432
3233	59	0.5576271186	0.1607222995
3234	58	0.5534482759	0.1642280975
3235	57	0.5526315789	0.1644824559
3236	57	0.5596491228	0.1565635896
3237	56	0.5410714286	0.1623232948
3238	56	0.5214285714	0.1496594774
3239	56	0.5142857143	0.1540275618
3240	56	0.5232142857	0.1451490262
3241	56	0.5160714286	0.1346646439
3242	56	0.5142857143	0.1368374576
3243	55	0.5236363636	0.1595033615
3244	55	0.52	0.168846353
3245	55	0.52	0.1633735263
3246	55	0.4981818182	0.1710830836
3247	55	0.5090909091	0.1564059139
3248	55	0.52	0.1542135473
3249	55	0.5181818182	0.1561944116
3250	55	0.5218181818	0.1509857418
3251	55	0.5254545455	0.1528138283
3252	55	0.5236363636	0.1426548745
3253	55	0.5109090909	0.1435557887
3254	55	0.5072727273	0.1373178734
3255	55	0.52	0.1553880772
3256	55	0.5109090909	0.1591714082
3257	55	0.5018181818	0.1483128255
3258	55	0.5036363636	0.1513138056
3259	55	0.4945454545	0.1577318574
3260	55	0.4818181818	0.1630291765
3261	55	0.48	0.1565537956
3262	55	0.4854545455	0.1565749101
3263	55	0.4927272727	0.1704054475
3264	55	0.4909090909	0.167628081
3265	55	0.4945454545	0.1600206598
3266	55	0.5054545455	0.1600206598
3267	55	0.5218181818	0.1557280953
3268	54	0.512962963	0.1414819663
3269	54	0.5148148148	0.14453938
3270	54	0.5259259259	0.1416636407
3271	53	0.5301886792	0.1354028311
3272	52	0.5230769231	0.14360119
3273	52	0.5173076923	0.1326086693
3274	52	0.5192307692	0.1345054496
3275	52	0.4961538462	0.1413690458
3276	52	0.4826923077	0.1410416658
3277	52	0.4730769231	0.1442692256
3278	52	0.475	0.1439484416
3279	52	0.4807692308	0.1481143809
3280	52	0.4557692308	0.1486004731
3281	52	0.4480769231	0.153786046
3282	52	0.4423076923	0.1445765087
3283	52	0.4346153846	0.1492089595
3284	52	0.45	0.1634954716
3285	52	0.4480769231	0.1599163058
3286	52	0.4653846154	0.1492089595
3287	51	0.4607843137	0.1482954541
3288	51	0.4725490196	0.1415300583
3289	51	0.4745098039	0.1398081841
3290	51	0.4784313725	0.140466625
3291	51	0.4862745098	0.1400554622
3292	51	0.5117647059	0.1450450354
3293	51	0.5235294118	0.1422345967
3294	51	0.5117647059	0.1323202574
3295	51	0.5215686275	0.1537935024
3296	51	0.5274509804	0.1585206504
3297	51	0.5352941176	0.1452834004
3298	51	0.5235294118	0.1422345967
3299	51	0.5294117647	0.1376185658
3300	51	0.5490196078	0.1419369496
3301	51	0.5470588235	0.1588598361
3302	51	0.5294117647	0.1575475249
3303	51	0.5215686275	0.1575719263
3304	51	0.5176470588	0.1665166568
3305	51	0.5235294118	0.1777729719
3306	51	0.5235294118	0.1733049396
3307	51	0.5196078431	0.1657065772
3308	51	0.5333333333	0.1616904167
3309	51	0.5352941176	0.1531672537
3310	51	0.5196078431	0.1609038293
3311	51	0.5156862745	0.1486838322
3312	51	0.5196078431	0.1428280302
3313	51	0.5254901961	0.1355354483
3314	51	0.5215686275	0.140466625
3315	51	0.5235294118	0.1489679993
3316	50	0.522	0.1628373422
3317	50	0.518	0.1751456537
3318	50	0.5	0.1766352173
3319	50	0.5	0.1788854382
3320	50	0.518	0.1785385113
3321	50	0.512	0.1818130908
3322	50	0.516	0.1665653025
3323	50	0.516	0.1665653025
3324	50	0.524	0.178392825
3325	50	0.514	0.1800111108
3326	50	0.5	0.1732050808
3327	50	0.5	0.1754992877
3328	49	0.5081632653	0.1626775133
3329	49	0.5081632653	0.166398507
3330	49	0.4979591837	0.1684137227
3331	49	0.5142857143	0.1551825784
3332	49	0.5020408163	0.1597061024
3333	49	0.5020408163	0.165972454
3334	49	0.4959183673	0.1590266101
3335	49	0.5020408163	0.1731930572
3336	49	0.5040816327	0.1840132911
3337	48	0.5104166667	0.1734930154
3338	48	0.5104166667	0.1661319547
3339	48	0.4979166667	0.1520547918
3340	48	0.4979166667	0.1421407509
3341	48	0.5083333333	0.1469599341
3342	48	0.5208333333	0.1457142371
3343	48	0.5083333333	0.1381926996
3344	48	0.5145833333	0.1353846116
3345	48	0.5229166667	0.1372946699
3346	48	0.5375	0.1437952827
3347	48	0.5520833333	0.1485900167
3348	47	0.5531914894	0.1541635824
3349	47	0.5531914894	0.1485405079
3350	46	0.5586956522	0.1344490965
3351	45	0.5355555556	0.1232081447
3352	45	0.5222222222	0.1331480194
3353	44	0.5431818182	0.1452235382
3354	43	0.5348837209	0.1428671865
3355	42	0.5119047619	0.1530676491
3356	42	0.4976190476	0.1640094295
3357	42	0.4904761905	0.1555474569
3358	41	0.4902439024	0.1604944768
3359	41	0.4975609756	0.1600118972
3360	41	0.4975609756	0.1489603072
3361	41	0.4853658537	0.1490800662
3362	40	0.5	0.1549193338
3363	39	0.4666666667	0.1438184991
3364	39	0.4948717949	0.1413283465
3365	39	0.4923076923	0.1456807458
3366	39	0.5025641026	0.1476085945
3367	39	0.5051282051	0.1431311358
3368	39	0.4846153846	0.1494236132
3369	39	0.4948717949	0.144911499
3370	39	0.4871794872	0.1488063398
3371	39	0.4948717949	0.1338746408
3372	39	0.5	0.1358732441
3373	38	0.5026315789	0.1459755605
3374	38	0.4894736842	0.1535363384
3375	38	0.4815789474	0.1714570119
3376	38	0.4710526316	0.1730650847
3377	38	0.4815789474	0.1714570119
3378	38	0.4973684211	0.1564185379
3379	38	0.4842105263	0.1678444076
3380	38	0.4921052632	0.1579166651
3381	38	0.4947368421	0.1669342266
3382	38	0.4710526316	0.1775682148
3383	37	0.4810810811	0.1689999805
3384	37	0.4783783784	0.1726348046
3385	37	0.4945945946	0.1523614939
3386	37	0.4837837838	0.1404885559
3387	37	0.4675675676	0.1489677165
3388	37	0.4675675676	0.1434216126
3389	37	0.472972973	0.1686971517
3390	37	0.472972973	0.1500426041
3391	37	0.4837837838	0.14239935
3392	37	0.5081081081	0.1531266538
3393	36	0.5055555556	0.1413121927
3394	36	0.5	0.1354006401
3395	36	0.4861111111	0.1336512414
3396	36	0.4888888889	0.119670329
3397	36	0.5027777778	0.1213033642
3398	36	0.4972222222	0.1279889559
3399	36	0.4888888889	0.1389999556
3400	36	0.4833333333	0.138443731
3401	36	0.4666666667	0.1374368542
3402	36	0.4583333333	0.1255543264
3403	36	0.4611111111	0.1296957503
3404	36	0.475	0.1187317237
3405	36	0.4861111111	0.1272634577
3406	36	0.5027777778	0.1117688863
3407	36	0.5083333333	0.1063928778
3408	36	0.5222222222	0.1003081671
3409	36	0.5333333333	0.1178511302
3410	36	0.5305555556	0.1197670063
3411	36	0.5333333333	0.1130388331
3412	35	0.5228571429	0.1220906321
3413	35	0.5114285714	0.1409588158
3414	34	0.5	0.1514634493
3415	34	0.4941176471	0.1433653836
3416	34	0.4882352941	0.1300784964
3417	34	0.4705882353	0.1505468693
3418	34	0.4470588235	0.1377023519
3419	34	0.4470588235	0.1377023519
3420	34	0.4382352941	0.1495379273
3421	34	0.4617647059	0.1328747882
3422	34	0.4676470588	0.1365985708
3423	34	0.4735294118	0.1420621727
3424	34	0.4852941176	0.1396052269
3425	34	0.4882352941	0.1231085267
3426	34	0.4852941176	0.1141009691
3427	34	0.4941176471	0.1433653836
3428	34	0.5	0.1475286612
3429	34	0.4970588235	0.1524028989
3430	34	0.5205882353	0.1548802417
3431	34	0.5029411765	0.1464989342
3432	34	0.4970588235	0.1504606537
3433	34	0.5088235294	0.1421839055
3434	34	0.5	0.1414213562
3435	34	0.4970588235	0.1339123816
3436	34	0.5058823529	0.1607723573
3437	34	0.5029411765	0.1382352941
3438	34	0.5176470588	0.148463876
3439	33	0.5363636364	0.1431637795
3440	33	0.5272727273	0.1482682403
3441	33	0.5242424242	0.1477719435
3442	33	0.5181818182	0.1622839738
3443	33	0.5090909091	0.1602339887
3444	33	0.5121212121	0.1683387201
3445	33	0.5121212121	0.1571673028
3446	33	0.5060606061	0.1668593927
3447	33	0.496969697	0.1566405816
3448	32	0.478125	0.14944559
3449	32	0.459375	0.1617470537
3450	31	0.4548387097	0.1562436263
3451	31	0.4451612903	0.1662464352
3452	31	0.4580645161	0.1601897938
3453	31	0.4709677419	0.1688548688
3454	31	0.4677419355	0.1614193033
3455	31	0.4838709677	0.148316954
3456	31	0.4903225806	0.1488771711
3457	31	0.5096774194	0.1399420127
3458	31	0.5193548387	0.1654307278
3459	31	0.5161290323	0.1648005132
3460	31	0.5193548387	0.161483755
3461	30	0.5366666667	0.1580787427
3462	30	0.53	0.155241747
3463	30	0.5033333333	0.147158267
3464	30	0.5166666667	0.1368291717
3465	30	0.52	0.1514375559
3466	30	0.5133333333	0.130979218
3467	30	0.52	0.14
3468	29	0.5103448276	0.1422596644
3469	29	0.5137931034	0.130579974
3470	29	0.524137931	0.1589950605
3471	29	0.5068965517	0.1460539213
3472	29	0.5344827586	0.1559749362
3473	29	0.5448275862	0.1428435529
3474	29	0.5310344828	0.1683662844
3475	29	0.5172413793	0.1682956461
3476	28	0.5285714286	0.1644409205
3477	28	0.5142857143	0.1505093393
3478	28	0.5285714286	0.1577908717
3479	28	0.5428571429	0.1568178457
3480	28	0.5392857143	0.1543171264
3481	27	0.5407407407	0.1446816666
3482	27	0.5296296296	0.1605887658
3483	26	0.5576923077	0.1418912827
3484	26	0.5461538462	0.1365249181
3485	26	0.55	0.1646674971
3486	26	0.5192307692	0.1569400443
3487	26	0.5307692308	0.1611717449
3488	26	0.5423076923	0.154852478
3489	26	0.5461538462	0.1247482672
3490	26	0.5423076923	0.1182340473
3491	26	0.5423076923	0.1445765087
3492	26	0.5269230769	0.1374428337
3493	26	0.5076923077	0.1412119981
3494	26	0.5153846154	0.1230769231
3495	26	0.5230769231	0.1501478561
3496	26	0.5423076923	0.1472127631
3497	26	0.5230769231	0.1716608739
3498	26	0.5038461538	0.1807692308
3499	26	0.4846153846	0.172520473
3500	26	0.4807692308	0.1664545001
3501	26	0.4807692308	0.1732477789
3502	26	0.4846153846	0.1790837958
3503	26	0.4769230769	0.1738869932
3504	26	0.4807692308	0.181911286
3505	26	0.4576923077	0.1690995995
3506	26	0.4653846154	0.1708402486
3507	26	0.4769230769	0.1600665542
3508	25	0.48	0.1697056275
3509	25	0.492	0.1695169608
3510	25	0.492	0.1411949008
3511	25	0.484	0.1405133446
3512	25	0.484	0.1566652482
3513	25	0.496	0.1535708306
3514	25	0.516	0.1665653025
3515	25	0.544	0.1626775953
3516	25	0.528	0.1887220178
3517	25	0.512	0.184
3518	25	0.524	0.1703643155
3519	25	0.504	0.1799555501
3520	25	0.516	0.1826033954
3521	25	0.528	0.16857046
3522	25	0.516	0.1803995565
3523	25	0.512	0.1607980099
3524	25	0.504	0.1611955334
3525	25	0.508	0.1467514906
3526	25	0.516	0.1433317829
3527	25	0.528	0.1587954659
3528	25	0.508	0.144
3529	25	0.54	0.1232882801
3530	25	0.548	0.136
3531	25	0.532	0.1666613332
3532	25	0.54	0.1673320053
3533	25	0.536	0.1694225487
3534	25	0.512	0.1451068572
3535	25	0.492	0.1494523335
3536	25	0.5	0.1356465997
3537	25	0.488	0.1478377489
3538	24	0.4833333333	0.1724013405
3539	24	0.4625	0.1798436821
3540	24	0.475	0.1831438415
3541	24	0.475	0.171391365
3542	24	0.4666666667	0.1649915823
3543	24	0.4625	0.1751487463
3544	24	0.4708333333	0.1593715958
3545	24	0.4833333333	0.1518405597
3546	24	0.475	0.1506928443
3547	24	0.4916666667	0.1469599341
3548	24	0.5125	0.1423390904
3549	24	0.5125	0.1268611446
3550	24	0.5041666667	0.1337882863
3551	24	0.5208333333	0.1606734957
3552	23	0.547826087	0.155674033
3553	23	0.552173913	0.1314453605
3554	23	0.5565217391	0.149858156
3555	23	0.5695652174	0.1679409384
3556	23	0.5652173913	0.1549437364
3557	23	0.5739130435	0.162098712
3558	23	0.5826086957	0.1403479338
3559	23	0.5869565217	0.1512393664
3560	23	0.5956521739	0.1573648789
3561	23	0.5956521739	0.1756435641
3562	23	0.5608695652	0.178737433
3563	23	0.5782608696	0.155916705
3564	23	0.5826086957	0.1522360122
3565	23	0.5565217391	0.1663576215
3566	23	0.5695652174	0.1599858217
3567	23	0.5652173913	0.1432804961
3568	23	0.5652173913	0.1549437364
3569	23	0.552173913	0.1499842462
3570	23	0.5391304348	0.1553093139
3571	23	0.5304347826	0.1626807559
3572	23	0.5652173913	0.1370772415
3573	22	0.5545454545	0.1269476368
3574	22	0.5681818182	0.1361361739
3575	22	0.5818181818	0.1496552512
3576	22	0.5727272727	0.1513028816
3577	22	0.5545454545	0.1437398936
3578	22	0.5272727273	0.1482682403
3579	22	0.5454545455	0.1405420439
3580	22	0.5318181818	0.1606417913
3581	22	0.5363636364	0.1720080721
3582	22	0.5181818182	0.1922034047
3583	22	0.5363636364	0.1822721605
3584	22	0.5318181818	0.16344686
3585	22	0.5272727273	0.1513028816
3586	22	0.5272727273	0.1628770261
3587	21	0.5523809524	0.146771762
3588	21	0.5571428571	0.1433325423
3589	21	0.5476190476	0.1531231923
3590	21	0.5380952381	0.1812028342
3591	21	0.5285714286	0.1880801682
3592	21	0.5380952381	0.2011305913
3593	21	0.5142857143	0.2166535841
3594	21	0.5142857143	0.2252738319
3595	20	0.505	0.2268810261
3596	20	0.515	0.2127792283
3597	20	0.49	0.1729161647
3598	20	0.51	0.1640121947
3599	20	0.5	0.1224744871
3600	20	0.535	0.110792599
3601	20	0.545	0.1116915395
3602	20	0.52	0.136381817
3603	20	0.525	0.1409787218
3604	20	0.53	0.1584297952
3605	20	0.535	0.1681517172
3606	20	0.53	0.155241747
3607	20	0.53	0.1734935157
3608	20	0.535	0.1878163997
3609	20	0.535	0.1930673458
3610	20	0.525	0.2094636007
3611	20	0.525	0.1894069692
3612	20	0.53	0.2076053949
3613	20	0.555	0.1986831649
3614	20	0.545	0.2011839954
3615	20	0.545	0.1829617446
3616	19	0.5421052632	0.1756665186
3617	19	0.5578947368	0.181559877
3618	19	0.5473684211	0.2161101597
3619	19	0.5473684211	0.1874157244
3620	19	0.5421052632	0.1900575798
3621	19	0.5315789474	0.1807954109
3622	19	0.5315789474	0.1687496794
3623	19	0.5052631579	0.1637510441
3624	19	0.5105263158	0.1483052927
3625	19	0.4789473684	0.1471803311
3626	18	0.4722222222	0.1483447769
3627	18	0.4555555556	0.1640535896
3628	18	0.4611111111	0.1495879113
3629	18	0.4833333333	0.1424000624
3630	18	0.4888888889	0.119670329
3631	18	0.4888888889	0.119670329
3632	18	0.5	0.1154700538
3633	18	0.5222222222	0.1181127313
3634	18	0.5277777778	0.1145307118
3635	18	0.5666666667	0.1414213562
3636	18	0.55	0.1258305739
3637	18	0.5666666667	0.1699673171
3638	18	0.5555555556	0.1862561624
3639	18	0.55	0.2061552813
3640	18	0.5166666667	0.1922093766
3641	18	0.5111111111	0.2078698548
3642	18	0.5	0.1972026594
3643	18	0.4944444444	0.2094230758
3644	18	0.4944444444	0.1985285376
3645	17	0.4882352941	0.1906100205
3646	17	0.5	0.1644956642
3647	17	0.4941176471	0.1304769001
3648	17	0.4764705882	0.1394502305
3649	17	0.4647058824	0.132581502
3650	17	0.4823529412	0.146469407
3651	17	0.4823529412	0.1294117647
3652	17	0.4941176471	0.1349099405
3653	17	0.4764705882	0.1261624152
3654	17	0.4647058824	0.1280678886
3655	17	0.4647058824	0.1280678886
3656	17	0.4764705882	0.1058823529
3657	17	0.4705882353	0.1176470588
